[(1205.0, 695.5), (2313.5, 691.5), (3535.5, 1701.5), (37.0, 1777.5)]
[(1205.0, 695.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1777.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1777.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1700.0), (36.5, 1777.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1777.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1777.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1777.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1776.5)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (36.5, 1778.0)]
[(1205.0, 695.5), (2313.5, 690.5), (3536.0, 1701.0), (35.5, 1778.0)]
[(1205.0, 695.5), (2313.5, 690.5), (3535.5, 1701.5), (35.5, 1778.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.0, 1701.0), (35.5, 1778.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3535.5, 1700.5), (35.5, 1778.0)]
[(1204.0, 694.5), (2313.0, 691.0), (3535.5, 1700.5), (35.5, 1778.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3536.5, 1701.5), (35.5, 1778.0)]
[(1205.0, 695.5), (2313.5, 690.5), (3535.5, 1700.5), (34.5, 1778.0)]
[(1205.0, 695.5), (2312.5, 691.5), (3535.0, 1701.0), (35.5, 1778.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3535.0, 1700.0), (34.5, 1778.0)]
[(1205.0, 694.5), (2312.5, 691.5), (3535.0, 1700.0), (34.5, 1778.0)]
[(1204.0, 694.5), (2313.5, 690.5), (3535.0, 1700.0), (34.5, 1778.0)]
[(1204.0, 694.5), (2313.0, 690.0), (3535.0, 1700.0), (34.5, 1777.0)]
[(1205.0, 694.5), (2313.5, 690.5), (3535.0, 1700.0), (34.5, 1777.0)]
[(1205.0, 694.5), (2313.0, 691.0), (3535.0, 1700.0), (34.5, 1777.0)]
[(1205.0, 694.5), (2313.0, 690.0), (3535.0, 1700.0), (34.5, 1778.0)]
[(1204.0, 694.5), (2312.0, 690.0), (3535.0, 1700.0), (34.5, 1778.0)]
[(1204.0, 694.5), (2312.0, 690.0), (3535.0, 1700.0), (34.5, 1778.0)]
[(1204.0, 694.5), (2313.0, 691.0), (3535.5, 1699.5), (33.5, 1777.0)]
[(1204.0, 694.5), (2313.0, 692.0), (3534.5, 1699.5), (33.5, 1777.0)]
[(1204.0, 694.5), (2313.5, 690.5), (3535.0, 1699.0), (34.5, 1777.0)]
[(1204.0, 694.5), (2313.5, 690.5), (3535.0, 1699.0), (34.5, 1777.0)]
[(1204.0, 694.5), (2313.0, 691.0), (3535.5, 1699.5), (34.5, 1777.0)]
[(1204.0, 694.5), (2313.0, 690.0), (3535.0, 1699.0), (33.5, 1777.0)]
[(1204.0, 694.5), (2313.5, 690.5), (3535.0, 1699.0), (34.5, 1778.0)]
[(1204.0, 695.5), (2313.5, 690.5), (3535.0, 1699.0), (34.5, 1778.0)]
[(1204.0, 694.5), (2313.5, 691.5), (3535.0, 1699.0), (34.5, 1778.0)]
[(1204.0, 694.5), (2313.5, 691.5), (3535.0, 1699.0), (34.5, 1777.0)]
[(1204.0, 695.5), (2314.0, 692.0), (3535.0, 1699.0), (34.0, 1777.5)]
[(1205.0, 695.5), (2313.0, 690.0), (3535.0, 1699.0), (35.5, 1777.5)]
